Date,Time,CPU Core 1 (C),CPU Core 2 (C),CPU Core 3 (C),CPU Core 4 (C),CPU PECI (C),CPU Proximity (C),CPU System Agent Core (C),Intel Iris Pro GPU (C),Battery (C),Battery Management Unit (C),Battery Proximity (C),Air Flow Proximity (C),AirPort Proximity (C),Left Heatsink Proximity (C),Platform Controller Hub Die (C),Right Heatsink Proximity (C),Memory Module Proximity (C),Memory Slot (C),Palmrest Proximity (C),Palmrest Proximity (C),SSD A (C),SSD B (C),CPU Average (C),Computer Average (C)
2020-08-02,21:09:14,48,46,43,45,47,41,42,47,33,33,32,34,36,36,44,36,42,40,32,31,35,34,45,39
2020-08-02,21:09:16,46,45,42,46,48,40,40,48,33,33,32,34,36,36,44,36,42,40,32,31,35,34,44,39
2020-08-02,21:09:18,48,44,41,44,46,41,41,45,33,33,32,34,36,36,44,36,42,40,32,31,34,34,44,38
2020-08-02,21:09:20,43,46,42,46,46,40,40,47,33,33,32,34,36,36,45,37,42,40,32,31,34,34,43,39
2020-08-02,21:09:22,47,46,40,45,46,41,40,47,33,33,32,34,36,36,45,37,42,40,32,31,34,34,44,39
2020-08-02,21:09:24,44,45,43,45,46,41,40,45,33,33,32,34,36,36,45,37,42,40,32,31,34,34,43,39
2020-08-02,21:09:26,46,46,41,44,46,41,39,45,33,33,32,34,36,36,45,37,42,40,32,31,34,34,43,38
2020-08-02,21:09:28,48,45,38,43,46,41,39,46,33,33,32,34,36,36,45,37,42,40,32,31,34,34,43,38
2020-08-02,21:09:30,45,45,41,45,46,41,38,45,33,33,32,34,36,36,45,37,42,40,32,31,34,34,43,38
2020-08-02,21:09:32,45,43,42,43,46,41,40,44,33,33,32,34,36,36,45,37,42,40,32,31,34,34,43,38
2020-08-02,21:09:34,45,44,40,44,46,41,39,45,33,33,32,34,36,36,45,37,42,40,32,31,34,34,43,38
2020-08-02,21:09:36,48,41,38,43,45,41,38,46,33,33,32,34,36,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:09:38,45,44,39,42,45,40,39,45,33,33,32,34,36,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:09:40,46,43,40,42,45,40,38,45,33,33,32,34,36,36,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:09:42,44,44,41,43,45,40,39,44,33,33,32,34,36,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:09:44,45,43,40,42,45,40,38,44,33,33,32,34,36,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:09:46,45,44,41,44,45,40,37,44,33,33,32,34,36,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:09:48,44,43,39,44,45,40,38,46,33,33,32,34,36,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:09:50,44,43,40,42,44,40,39,44,33,33,32,34,36,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:09:52,45,44,40,43,44,40,39,44,33,33,32,34,36,36,44,37,42,40,32,31,34,34,42,38
2020-08-02,21:09:54,45,43,39,41,44,40,37,43,33,33,32,34,36,36,45,37,42,40,32,31,34,34,41,38
2020-08-02,21:09:56,45,43,39,42,44,40,39,44,33,33,32,34,36,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:09:58,45,44,40,42,44,40,38,45,33,33,32,34,36,36,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:10:00,44,44,39,42,44,40,37,44,33,33,32,34,37,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:10:02,45,43,39,42,44,40,39,44,33,33,32,34,37,37,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:10:04,44,44,39,42,44,40,38,44,33,33,32,34,37,36,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:10:06,44,44,40,43,44,40,36,44,33,33,32,34,37,37,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:10:08,45,44,40,42,44,40,37,44,33,33,32,34,37,36,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:10:10,47,43,38,44,45,40,38,44,33,33,32,34,37,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:10:12,44,44,38,42,45,40,38,44,33,33,32,34,37,36,45,37,42,40,32,31,34,34,42,38
2020-08-02,21:10:14,45,44,41,42,45,40,39,44,33,33,32,34,37,36,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:10:16,45,43,40,42,44,40,39,44,33,33,32,34,37,36,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:10:18,43,42,39,45,45,40,38,45,33,33,32,34,37,36,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:10:20,46,44,40,42,44,40,38,43,33,33,32,34,37,36,45,37,43,40,32,31,34,34,42,38
2020-08-02,21:10:22,45,42,39,42,44,40,38,44,33,33,32,34,37,36,45,36,43,41,32,31,34,34,41,38
2020-08-02,21:10:24,44,45,38,43,44,40,38,44,33,33,32,34,37,36,45,37,43,41,32,31,34,34,42,38
2020-08-02,21:10:26,43,44,40,44,44,40,38,46,33,33,32,34,37,36,45,36,43,41,32,31,34,34,42,38
2020-08-02,21:10:28,44,43,39,43,44,40,37,43,33,33,32,34,37,36,45,36,43,41,32,31,34,34,41,38
2020-08-02,21:10:30,46,42,40,44,44,40,38,43,33,33,32,34,37,37,45,37,42,41,32,31,34,34,42,38
2020-08-02,21:10:32,43,44,39,47,44,40,38,45,33,33,32,34,37,36,45,37,43,41,32,31,34,34,42,38
2020-08-02,21:10:34,46,42,38,42,44,40,37,43,33,33,32,34,37,37,45,37,43,41,32,31,34,34,41,38
2020-08-02,21:10:36,45,44,40,41,44,40,38,44,33,33,32,34,37,36,45,37,43,41,32,31,34,34,42,38
2020-08-02,21:10:38,45,40,41,44,44,40,38,44,33,33,32,34,37,36,45,37,43,41,32,31,34,34,42,38
2020-08-02,21:10:40,46,45,40,44,46,40,41,47,33,33,32,34,37,37,45,36,43,41,32,31,34,34,43,39
2020-08-02,21:10:42,44,44,40,43,45,40,39,45,33,33,32,34,37,36,45,37,43,41,32,31,34,34,42,38
2020-08-02,21:10:44,45,45,42,47,45,40,39,44,33,33,32,34,37,37,45,36,43,41,32,31,34,34,43,39
2020-08-02,21:10:46,45,45,40,43,46,40,39,45,33,33,32,34,37,37,45,36,43,41,32,31,34,34,43,38
2020-08-02,21:10:48,47,45,42,44,47,41,42,46,33,33,32,34,37,37,45,36,43,41,32,31,34,34,44,39
2020-08-02,21:10:50,46,44,40,43,46,41,40,46,33,33,32,34,37,37,45,36,43,41,32,31,34,34,43,39
2020-08-02,21:10:52,46,47,41,44,47,41,40,45,33,33,32,34,37,37,45,37,43,41,32,31,34,34,44,39
2020-08-02,21:10:54,49,46,42,45,47,41,41,47,33,33,32,34,37,37,45,36,43,41,32,31,34,34,44,39
2020-08-02,21:10:56,48,47,43,45,47,41,42,47,33,33,32,34,37,37,45,37,43,41,32,31,34,34,45,39
2020-08-02,21:10:58,47,46,42,44,47,41,42,47,33,33,32,34,37,37,45,37,43,41,32,31,34,34,44,39
2020-08-02,21:11:00,46,45,40,43,47,41,40,46,33,33,32,34,37,37,45,37,42,41,32,31,34,34,43,39
2020-08-02,21:11:02,47,45,42,47,46,41,38,44,32,32,32,34,37,37,45,37,42,41,32,31,34,34,44,39
2020-08-02,21:11:04,45,43,41,47,45,40,39,47,32,32,32,34,37,37,45,37,43,41,32,31,34,34,43,39
2020-08-02,21:11:06,47,44,42,43,47,41,40,45,32,32,32,35,37,37,45,37,42,41,32,31,34,34,44,39
2020-08-02,21:11:08,44,46,41,45,46,41,39,46,32,32,32,34,37,37,45,37,43,40,32,31,34,34,43,39
2020-08-02,21:11:10,48,44,41,44,45,41,38,45,32,32,32,34,37,37,45,37,42,41,32,31,34,34,43,38
2020-08-02,21:11:12,47,44,40,43,45,41,40,45,32,32,32,34,37,37,45,37,43,41,32,31,34,34,43,38
2020-08-02,21:11:14,45,44,40,44,45,41,39,45,32,32,32,34,37,37,46,37,42,41,32,31,34,34,43,38
2020-08-02,21:11:16,47,45,40,43,46,41,39,46,32,32,32,35,37,37,45,37,42,41,32,31,34,34,43,39
2020-08-02,21:11:18,46,45,41,44,46,41,39,46,32,32,32,35,37,37,45,37,42,41,32,32,34,34,43,39
2020-08-02,21:11:20,45,43,40,44,46,40,40,45,32,32,32,34,37,37,45,37,42,41,32,31,34,34,43,38
2020-08-02,21:11:22,46,44,41,43,46,40,40,47,32,32,32,34,37,37,45,37,43,41,32,31,34,34,43,39
2020-08-02,21:11:24,47,45,41,44,46,40,40,46,32,32,32,34,37,37,45,37,43,41,32,31,34,34,43,39
2020-08-02,21:11:26,46,42,40,44,46,41,38,44,32,32,32,34,37,37,45,37,42,41,32,31,34,34,43,38
2020-08-02,21:11:28,43,44,40,44,45,41,38,46,32,32,32,34,37,37,45,37,42,41,32,31,34,34,42,38
2020-08-02,21:11:30,44,43,37,42,45,41,38,44,32,32,32,34,37,36,46,37,43,41,32,32,34,34,41,38
2020-08-02,21:11:32,43,42,38,48,45,41,38,44,32,32,32,34,37,37,46,37,43,41,32,32,34,34,42,38
2020-08-02,21:11:34,43,42,40,43,44,41,36,43,32,32,32,34,36,36,45,37,43,41,32,31,34,34,41,38
2020-08-02,21:11:36,44,46,43,46,51,40,38,46,32,32,32,34,36,37,45,37,43,41,32,31,34,34,44,39
2020-08-02,21:11:38,44,44,40,44,45,40,38,44,32,32,32,34,36,37,45,37,43,41,32,32,34,34,42,38
2020-08-02,21:11:40,45,44,40,43,44,40,37,44,32,32,32,35,36,37,45,37,43,41,32,31,34,34,42,38
2020-08-02,21:11:42,45,44,39,43,44,40,38,44,32,32,32,34,36,36,45,37,43,41,32,31,34,34,42,38
2020-08-02,21:11:44,43,44,41,48,44,40,36,45,32,32,32,34,36,37,45,37,42,41,32,32,34,34,42,38
2020-08-02,21:11:46,46,45,39,43,44,40,37,43,32,32,32,34,36,37,45,37,43,41,32,32,34,34,42,38
2020-08-02,21:11:48,45,44,38,44,44,40,38,44,32,32,32,34,36,37,45,37,43,41,32,32,34,34,42,38
2020-08-02,21:11:50,45,42,38,42,44,40,37,43,32,32,32,34,36,37,45,37,43,41,32,31,34,34,41,38
2020-08-02,21:11:52,45,40,38,44,44,40,36,43,32,32,32,34,36,37,45,37,42,41,32,32,34,34,41,38
2020-08-02,21:11:54,42,39,37,44,43,40,35,42,32,32,32,34,36,37,45,37,42,41,32,32,34,34,40,37
2020-08-02,21:11:56,43,42,38,45,45,40,37,43,32,32,32,34,36,37,45,37,42,41,32,32,34,34,41,38
2020-08-02,21:11:58,45,42,36,41,44,40,35,42,32,32,32,34,36,37,45,37,42,41,32,32,34,34,40,38
2020-08-02,21:12:00,43,42,36,41,43,39,35,43,32,32,32,34,36,37,45,37,42,41,32,32,34,34,40,37
2020-08-02,21:12:02,42,40,36,43,43,39,35,43,32,32,32,34,36,37,45,37,42,41,32,31,34,34,40,37
2020-08-02,21:12:04,42,41,38,47,43,39,35,43,32,32,32,34,36,37,45,37,42,40,32,31,35,34,41,38
2020-08-02,21:12:06,42,41,40,43,43,39,35,42,32,32,32,34,36,37,44,37,42,41,32,31,35,34,40,37
2020-08-02,21:12:08,43,40,38,44,42,38,35,42,32,32,32,34,36,37,44,36,42,41,32,31,35,34,40,37
2020-08-02,21:12:10,42,41,37,41,43,39,37,43,32,33,32,34,36,37,45,36,42,41,32,31,35,34,40,37
2020-08-02,21:12:12,40,40,38,42,43,38,36,42,33,33,32,34,36,37,45,37,42,41,32,31,35,34,40,37
2020-08-02,21:12:14,40,42,36,40,42,38,36,43,33,33,32,34,36,37,45,36,42,41,32,31,35,34,39,37
2020-08-02,21:12:16,44,40,35,42,42,39,35,42,33,33,32,34,36,36,45,37,42,41,32,32,35,34,40,37
2020-08-02,21:12:18,44,42,39,41,42,39,37,42,33,33,32,34,37,36,45,37,42,41,32,31,35,34,41,38
2020-08-02,21:12:20,43,42,39,41,42,39,36,42,33,33,32,34,37,36,45,37,42,41,32,31,35,34,40,38
2020-08-02,21:12:22,43,42,37,39,43,39,36,42,33,33,32,34,37,36,45,37,42,41,32,31,35,34,40,37
2020-08-02,21:12:24,44,43,41,42,44,38,37,42,33,33,32,34,37,37,45,37,42,41,32,31,35,34,41,38
2020-08-02,21:12:26,42,44,37,42,43,39,36,43,33,33,32,34,37,36,45,37,42,41,32,32,35,34,40,38
2020-08-02,21:12:28,42,40,37,40,43,39,36,42,33,33,32,34,37,36,45,37,42,41,32,31,35,34,40,37
2020-08-02,21:12:30,44,42,38,41,43,39,37,42,33,33,32,35,37,36,45,37,42,41,32,32,35,34,41,38
2020-08-02,21:12:32,43,42,38,41,43,39,36,42,33,33,32,34,37,36,45,37,42,41,32,32,35,34,40,38
2020-08-02,21:12:34,41,42,38,40,43,39,34,44,33,33,32,34,37,36,45,37,42,41,32,32,35,34,40,37
2020-08-02,21:12:36,42,39,38,40,42,39,34,43,33,33,32,34,37,36,45,37,42,41,32,31,35,34,39,37
2020-08-02,21:12:38,40,42,38,41,42,39,34,42,33,33,32,34,37,36,45,37,42,41,32,32,35,34,39,37
2020-08-02,21:12:40,40,42,38,45,42,39,35,40,33,33,32,34,37,36,44,37,42,41,32,32,35,34,40,37
2020-08-02,21:12:42,40,42,41,44,42,39,35,40,33,33,32,34,37,36,44,37,42,41,32,32,35,34,40,37
2020-08-02,21:12:44,40,41,36,40,42,39,33,41,33,33,32,34,37,36,45,37,42,41,32,32,35,34,39,37
2020-08-02,21:12:46,40,39,37,41,42,38,35,43,33,33,32,34,37,36,45,37,42,41,32,32,35,34,39,37
2020-08-02,21:12:48,40,40,37,40,42,38,34,41,33,33,32,34,37,36,45,37,42,41,32,31,35,34,39,37
2020-08-02,21:12:50,44,41,36,39,42,38,35,40,33,33,32,34,37,36,45,37,42,41,32,31,35,34,39,37
2020-08-02,21:12:52,40,40,37,41,41,38,34,42,33,33,32,34,37,36,45,37,42,41,32,32,35,34,39,37
2020-08-02,21:12:54,42,40,35,40,42,38,34,42,33,33,32,34,37,36,45,37,42,41,32,32,35,34,39,37
2020-08-02,21:12:56,38,40,35,40,41,38,34,43,33,33,32,34,37,36,45,37,42,41,32,32,35,34,38,37
2020-08-02,21:12:58,40,38,35,42,41,38,34,41,33,33,32,34,37,36,45,37,42,41,32,31,35,34,38,37
2020-08-02,21:13:00,41,39,36,38,41,38,34,41,33,33,32,34,37,36,44,37,41,41,32,32,35,34,38,37
2020-08-02,21:13:02,38,40,36,39,41,38,34,41,33,33,32,34,37,36,44,36,41,40,32,32,35,34,38,37
2020-08-02,21:13:04,40,40,37,38,41,38,34,41,33,33,32,34,37,36,44,37,41,40,32,32,35,34,38,37
2020-08-02,21:13:06,43,40,37,40,41,38,34,40,33,33,32,34,37,36,44,36,41,40,32,31,35,34,39,37
2020-08-02,21:13:08,43,39,37,40,42,38,35,41,33,33,32,34,37,36,44,36,41,40,32,32,35,34,39,37
2020-08-02,21:13:10,42,40,35,40,42,38,34,43,33,33,32,34,37,36,45,36,42,40,32,31,35,34,39,37
2020-08-02,21:13:12,42,42,38,38,41,38,35,40,33,33,32,34,37,36,45,36,41,40,32,32,35,34,39,37
2020-08-02,21:13:14,40,40,37,39,42,38,35,41,33,33,32,34,37,36,45,36,41,40,32,31,35,34,39,37
2020-08-02,21:13:16,40,42,38,40,42,38,34,41,33,33,32,34,37,36,45,36,41,40,32,31,35,34,39,37
2020-08-02,21:13:18,43,40,39,38,42,38,34,40,33,33,32,34,37,36,45,36,41,40,32,32,35,34,39,37
2020-08-02,21:13:20,40,38,35,39,42,38,34,42,33,33,32,34,37,36,45,36,41,40,32,31,35,34,38,37
2020-08-02,21:13:22,40,41,36,39,42,38,35,41,33,33,32,34,37,36,45,36,41,40,32,32,35,34,39,37
2020-08-02,21:13:24,45,42,36,40,42,38,34,41,33,33,32,34,37,36,45,36,41,40,32,31,35,34,40,37
2020-08-02,21:13:26,43,39,37,41,42,38,35,41,33,33,32,34,37,36,45,36,41,40,32,31,35,34,39,37
2020-08-02,21:13:28,43,41,38,41,42,38,35,41,33,33,32,34,37,36,45,36,41,40,32,32,35,34,40,37
2020-08-02,21:13:30,44,41,36,40,42,38,34,41,33,33,32,34,37,36,45,36,41,40,32,32,35,34,39,37
2020-08-02,21:13:32,42,40,37,42,43,38,37,43,33,33,32,34,37,36,45,36,41,40,32,32,35,34,40,37
2020-08-02,21:13:34,43,43,39,41,43,38,37,42,33,33,32,34,37,36,45,36,41,40,32,32,35,34,41,37
2020-08-02,21:13:36,50,48,42,43,49,38,41,43,33,33,32,34,37,36,45,36,41,40,32,32,35,34,44,39
2020-08-02,21:13:38,45,44,40,43,47,39,39,44,33,33,32,34,37,36,45,36,41,40,32,32,35,35,42,38
2020-08-02,21:13:40,48,47,42,46,52,39,40,44,33,33,32,34,37,36,45,36,41,40,32,32,36,35,45,39
2020-08-02,21:13:42,45,45,40,42,45,39,38,43,33,33,32,34,37,36,45,36,41,40,32,32,36,35,42,38
2020-08-02,21:13:44,43,43,38,44,44,39,37,42,33,33,32,34,37,36,45,36,41,40,32,32,36,35,41,38
2020-08-02,21:13:46,48,53,44,44,50,39,42,45,33,33,32,34,37,36,45,36,41,40,32,32,36,35,46,39
2020-08-02,21:13:48,44,43,40,43,45,39,36,43,33,33,32,34,37,36,45,37,41,40,32,32,36,35,41,38
2020-08-02,21:13:50,46,43,40,42,46,39,39,46,33,33,32,34,37,36,45,37,41,40,32,32,36,35,42,38
2020-08-02,21:13:52,46,45,41,41,44,39,35,44,33,33,32,34,37,36,45,36,41,40,32,32,36,35,42,38
2020-08-02,21:13:54,44,43,41,42,45,39,37,44,33,33,32,34,37,36,45,37,41,40,32,32,36,35,42,38
2020-08-02,21:13:56,42,45,38,42,44,39,36,43,33,33,32,34,37,36,45,37,41,40,32,32,36,35,41,38
2020-08-02,21:13:58,45,45,51,49,45,39,39,43,33,33,32,34,37,36,45,37,41,40,32,32,36,35,45,39
2020-08-02,21:14:00,45,44,40,43,47,39,39,45,33,33,32,34,37,36,45,37,41,40,32,32,35,35,42,38
2020-08-02,21:14:02,43,44,40,43,44,40,39,44,33,33,32,34,37,36,45,37,41,40,32,32,35,35,42,38
2020-08-02,21:14:04,47,43,38,42,44,40,36,45,33,33,32,34,37,36,45,37,41,40,32,32,35,35,41,38
2020-08-02,21:14:06,45,42,41,43,46,39,39,44,33,33,32,34,37,36,45,37,41,40,32,32,35,35,42,38
2020-08-02,21:14:08,47,44,40,43,46,40,38,45,33,33,32,34,37,36,45,37,41,40,32,32,35,35,43,38
2020-08-02,21:14:10,47,45,41,44,45,40,39,44,33,33,32,34,37,36,45,37,41,40,32,32,35,35,43,38
2020-08-02,21:14:12,46,44,40,43,45,40,39,44,33,33,32,34,37,36,45,37,41,40,32,32,35,35,42,38
2020-08-02,21:14:14,45,45,40,43,45,40,40,45,33,33,32,34,37,36,45,37,42,40,32,32,35,35,43,38
2020-08-02,21:14:16,46,46,41,43,46,40,40,45,33,33,32,34,37,36,45,37,42,40,32,32,35,35,43,39
2020-08-02,21:14:18,42,45,41,45,45,40,39,44,33,33,32,34,37,36,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:14:20,43,44,39,42,45,40,38,44,33,33,32,34,37,36,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:14:22,50,49,52,48,51,40,42,46,33,33,32,34,37,36,45,37,42,40,32,32,35,35,47,40
2020-08-02,21:14:24,46,43,40,45,47,40,38,44,33,33,32,34,37,36,45,37,42,40,32,32,35,35,43,38
2020-08-02,21:14:26,45,44,41,43,45,40,38,46,33,33,32,34,37,36,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:14:28,45,44,40,44,47,40,38,44,33,33,32,34,37,36,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:14:30,45,44,40,44,45,40,37,45,33,33,32,34,37,36,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:14:32,47,44,41,44,46,40,39,45,33,33,32,34,37,36,45,37,42,40,32,32,35,35,43,39
2020-08-02,21:14:34,47,45,40,43,46,40,39,46,33,33,32,34,37,36,45,37,42,40,32,32,35,35,43,39
2020-08-02,21:14:36,46,44,40,45,46,40,38,46,33,33,32,34,37,36,45,37,42,40,32,32,35,35,43,39
2020-08-02,21:14:38,46,45,42,44,47,40,40,45,33,33,32,34,37,36,45,37,42,40,32,32,35,35,43,39
2020-08-02,21:14:40,46,45,40,45,45,40,37,43,33,33,32,34,37,36,45,36,42,40,32,32,35,35,42,38
2020-08-02,21:14:42,44,46,40,49,48,40,38,45,33,33,32,34,37,36,45,36,42,40,32,32,35,35,44,39
2020-08-02,21:14:44,44,43,40,44,45,40,37,46,33,33,32,34,37,36,45,36,42,40,32,32,35,35,42,38
2020-08-02,21:14:46,45,45,40,44,46,40,40,46,33,33,32,34,37,36,45,37,42,40,32,32,35,35,43,38
2020-08-02,21:14:48,46,44,39,43,45,40,40,45,33,33,32,34,37,37,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:14:50,43,44,42,43,45,40,37,44,33,33,32,34,37,36,45,36,42,40,32,32,35,35,42,38
2020-08-02,21:14:52,43,44,39,42,44,40,37,44,33,33,32,34,37,36,45,36,42,40,32,32,35,35,41,38
2020-08-02,21:14:54,44,43,40,46,46,40,38,44,33,33,32,34,37,37,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:14:56,45,45,40,44,48,40,38,45,33,33,32,34,37,37,45,36,42,40,32,32,35,35,43,38
2020-08-02,21:14:58,45,45,41,46,50,40,40,45,33,33,32,34,37,37,45,36,42,40,32,32,35,35,44,39
2020-08-02,21:15:00,47,51,41,45,48,41,41,45,33,33,32,34,37,37,45,37,42,40,32,32,35,35,45,39
2020-08-02,21:15:02,46,45,40,48,46,41,39,46,33,33,32,34,37,37,45,37,42,40,32,32,35,35,44,39
2020-08-02,21:15:04,48,46,44,44,46,41,41,44,33,33,32,34,37,37,45,37,42,40,32,32,35,35,44,39
2020-08-02,21:15:06,46,44,40,43,46,41,39,44,33,33,32,34,37,37,45,37,42,40,32,32,35,35,43,38
2020-08-02,21:15:08,46,45,41,45,47,41,39,46,33,33,32,34,37,37,45,37,42,40,32,32,35,35,43,39
2020-08-02,21:15:10,45,43,38,44,45,41,37,46,33,33,32,34,37,37,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:15:12,45,45,41,49,45,41,37,46,33,33,32,34,37,37,45,37,42,40,32,32,35,35,43,39
2020-08-02,21:15:14,44,45,38,42,44,40,38,44,33,33,32,34,37,37,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:15:16,46,44,40,43,45,40,39,44,33,33,32,34,37,37,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:15:18,46,44,39,43,45,40,39,44,33,33,32,34,37,37,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:15:20,45,45,40,44,45,40,38,45,33,33,32,34,37,37,45,37,42,40,32,32,35,35,42,38
2020-08-02,21:15:22,43,43,40,42,44,40,38,45,33,33,32,34,37,37,45,37,42,40,32,32,35,35,41,38
2020-08-02,21:15:24,48,47,43,45,50,40,40,45,33,33,32,34,37,37,45,37,42,40,32,32,35,34,45,39
2020-08-02,21:15:26,50,48,44,46,50,40,42,47,33,33,32,34,37,37,45,37,42,40,32,32,35,34,46,39
2020-08-02,21:15:28,48,48,44,45,48,41,42,47,33,33,32,34,37,37,45,37,42,40,32,32,35,34,45,39
2020-08-02,21:15:30,48,47,43,46,48,41,42,48,33,33,32,34,37,37,45,37,42,40,32,32,35,34,45,39
2020-08-02,21:15:32,49,48,44,46,48,41,42,48,33,33,32,34,37,37,45,37,42,40,32,32,35,34,45,39
2020-08-02,21:15:34,49,49,44,48,48,41,43,48,33,33,32,34,37,37,45,37,42,40,32,32,35,34,46,40
2020-08-02,21:15:36,48,47,42,48,48,42,41,46,33,33,32,34,37,37,45,37,42,40,32,32,35,34,45,39
2020-08-02,21:15:38,46,47,44,48,48,42,41,48,33,33,32,34,37,37,45,37,42,41,33,32,35,34,45,39
2020-08-02,21:15:40,45,44,42,46,47,42,40,47,33,33,32,34,37,37,45,37,42,41,33,32,35,34,44,39
2020-08-02,21:15:42,50,50,46,47,52,42,43,48,33,33,32,34,37,37,45,38,42,41,33,32,35,34,47,40
2020-08-02,21:15:44,48,48,42,46,48,42,43,48,33,33,32,34,37,37,45,37,42,41,33,32,35,34,45,40
2020-08-02,21:15:46,49,47,44,47,49,42,44,49,33,33,32,34,37,37,45,38,43,41,33,32,35,34,46,40
2020-08-02,21:15:48,49,46,43,46,48,42,42,48,33,33,32,34,37,37,45,38,43,41,33,32,35,34,45,40
2020-08-02,21:15:50,49,49,44,47,49,42,43,48,33,33,32,34,36,36,45,38,43,41,33,32,35,34,46,40
2020-08-02,21:15:52,50,46,41,45,49,42,43,49,33,33,32,34,36,36,45,38,43,41,33,32,35,34,45,39
2020-08-02,21:15:54,50,48,43,48,49,42,44,49,33,33,32,35,36,36,45,38,43,41,33,32,35,34,46,40
2020-08-02,21:15:56,47,47,42,48,48,42,42,48,33,33,32,34,36,37,45,38,43,41,33,32,35,34,45,40
2020-08-02,21:15:58,50,48,45,47,49,42,44,49,33,33,32,34,36,37,45,38,43,41,33,32,35,34,46,40
2020-08-02,21:16:00,49,47,43,47,49,43,43,49,33,33,32,34,37,37,45,38,42,41,33,32,35,34,46,40
2020-08-02,21:16:02,50,50,45,47,50,43,45,50,33,33,32,34,37,37,45,38,43,41,33,32,35,34,47,40
2020-08-02,21:16:04,51,47,45,46,49,42,42,48,33,33,32,34,37,37,46,38,43,41,33,32,35,34,46,40
2020-08-02,21:16:06,50,49,45,48,49,42,45,49,33,33,32,34,37,37,46,38,43,41,33,32,35,34,47,40
2020-08-02,21:16:08,51,48,45,48,49,43,45,49,33,33,32,34,37,37,46,38,43,40,33,32,35,34,47,40
2020-08-02,21:16:10,51,49,47,50,50,42,44,50,33,33,32,34,37,37,46,38,43,41,33,32,35,34,48,40
2020-08-02,21:16:12,48,48,44,48,50,42,43,51,33,33,32,35,37,37,46,38,43,41,33,32,35,34,46,40
2020-08-02,21:16:14,49,47,44,48,50,43,43,49,33,33,32,34,37,37,46,38,43,41,33,32,35,34,46,40
2020-08-02,21:16:16,51,51,44,50,50,43,44,49,33,33,32,35,37,38,46,38,44,41,33,32,35,34,48,40
2020-08-02,21:16:18,50,48,44,47,50,44,43,49,33,33,32,35,37,38,46,38,44,41,33,32,35,34,47,40
2020-08-02,21:16:20,50,49,45,47,50,43,45,50,33,33,32,34,37,38,46,38,44,41,33,32,35,34,47,40
2020-08-02,21:16:22,50,49,44,47,50,44,44,50,33,33,32,35,37,38,46,38,44,41,33,32,35,34,47,40
2020-08-02,21:16:24,50,49,44,47,50,43,45,50,33,33,32,35,37,38,46,38,44,41,33,32,35,34,47,40
2020-08-02,21:16:26,49,48,43,46,49,44,43,49,33,33,32,35,37,38,46,38,44,41,33,32,35,34,46,40
2020-08-02,21:16:28,52,49,44,47,52,44,43,50,33,33,32,34,37,38,46,38,44,41,33,32,35,34,47,40
2020-08-02,21:16:30,50,49,42,48,49,44,44,48,33,33,32,35,37,38,46,38,44,41,33,32,35,34,47,40
2020-08-02,21:16:32,51,48,49,49,49,44,44,49,33,33,32,35,37,38,46,38,44,41,33,32,35,34,48,41
2020-08-02,21:16:34,50,48,44,48,50,43,42,48,33,33,32,34,37,38,46,39,44,41,33,32,35,34,46,40
2020-08-02,21:16:36,49,47,44,48,49,43,42,49,33,33,32,35,37,38,46,39,43,42,33,32,35,34,46,40
2020-08-02,21:16:38,51,49,45,50,49,43,44,48,33,33,32,34,38,38,46,39,43,42,33,32,35,34,47,40
2020-08-02,21:16:40,50,49,49,48,50,43,43,49,33,33,32,34,38,38,46,39,43,42,33,32,35,34,47,40
2020-08-02,21:16:42,49,45,43,53,50,43,43,48,33,33,32,34,38,38,46,39,43,42,33,32,35,34,46,40
